Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
4982,20,49,45,28,7.6,0
4983,16,84,86,85,10.3,1
4984,21,92,95,91,10.5,1
4985,16,51,41,54,2.6,0
4986,21,63,92,73,9.6,1
4987,19,44,61,54,3.8,1
4988,16,68,81,71,8.6,1
4989,18,40,35,39,4.0,0
4990,21,20,20,42,1.1,0
4991,15,88,73,82,5.6,1
4992,18,44,51,67,8.5,1
4993,22,38,38,53,3.8,0
4994,15,50,45,36,4.2,0
4995,21,43,49,48,3.0,0
4996,21,50,62,55,9.3,1
4997,16,56,76,78,5.3,1
4998,21,56,50,63,2.4,1
4999,15,33,55,56,2.5,0
5000,21,32,41,30,1.9,0
